home_team_name,away_team_name,match_date,home_team_score,away_team_score,total_goals,is_knockout_stage,home_team_mean_goals,away_team_mean_goals,home_team_mean_conceded,away_team_mean_conceded
Portugal,France,2006-07-05,0,1,1,True,1.7428571428571429,1.8630136986301369,1.1714285714285715,1.1643835616438356
Germany,Portugal,2006-07-08,3,1,4,True,2.02,1.7428571428571429,1.06,1.1714285714285715
Italy,France,2006-07-09,1,1,2,True,1.5421686746987953,1.8630136986301369,0.927710843373494,1.1643835616438356
South Africa,Mexico,2010-06-11,1,1,2,False,1.2222222222222223,1.0333333333333334,1.7777777777777777,1.6833333333333333
Uruguay,France,2010-06-11,0,0,0,False,1.5084745762711864,1.8630136986301369,1.2881355932203389,1.1643835616438356
South Korea,Greece,2010-06-12,2,0,2,False,1.0263157894736843,0.5,2.0526315789473686,2.0
Argentina,Nigeria,2010-06-12,1,0,1,False,1.7272727272727273,1.0952380952380953,1.1477272727272727,1.4285714285714286
England,USA,2010-06-12,1,1,2,False,1.4054054054054055,1.0810810810810811,0.918918918918919,1.7837837837837838
Algeria,Slovenia,2010-06-13,0,1,1,False,1.0,0.8333333333333334,1.4615384615384615,1.6666666666666667
Serbia,Ghana,2010-06-13,0,1,1,False,1.0,1.2,1.6666666666666667,1.5333333333333334
Germany,Australia,2010-06-13,4,0,4,False,2.02,0.85,1.06,1.85
Netherlands,Denmark,2010-06-14,2,0,2,False,1.7454545454545454,1.3478260869565217,0.9454545454545454,1.2608695652173914
Japan,Cameroon,2010-06-14,1,0,1,False,1.0,0.8461538461538461,1.32,1.8076923076923077
Italy,Paraguay,2010-06-14,1,1,2,False,1.5421686746987953,1.1111111111111112,0.927710843373494,1.4074074074074074
New Zealand,Slovakia,2010-06-15,1,1,2,False,0.6666666666666666,1.25,2.3333333333333335,1.75
Ivory Coast,Portugal,2010-06-15,0,0,0,False,1.4444444444444444,1.7428571428571429,1.5555555555555556,1.1714285714285715
Brazil,North Korea,2010-06-15,2,1,3,False,2.0789473684210527,0.8571428571428571,0.9473684210526315,3.0
Honduras,Chile,2010-06-16,0,1,1,False,0.3333333333333333,1.2121212121212122,1.5555555555555556,1.4848484848484849
Spain,Switzerland,2010-06-16,0,1,1,False,1.6119402985074627,1.3414634146341464,1.1194029850746268,1.7804878048780488
South Africa,Uruguay,2010-06-16,0,3,3,False,1.2222222222222223,1.5084745762711864,1.7777777777777777,1.2881355932203389
Argentina,South Korea,2010-06-17,4,1,5,False,1.7272727272727273,1.0263157894736843,1.1477272727272727,2.0526315789473686
Greece,Nigeria,2010-06-17,2,1,3,False,0.5,1.0952380952380953,2.0,1.4285714285714286
France,Mexico,2010-06-17,0,2,2,False,1.8630136986301369,1.0333333333333334,1.1643835616438356,1.6833333333333333
Germany,Serbia,2010-06-18,0,1,1,False,2.02,1.0,1.06,1.6666666666666667
Slovenia,USA,2010-06-18,2,2,4,False,0.8333333333333334,1.0810810810810811,1.6666666666666667,1.7837837837837838
England,Algeria,2010-06-18,0,0,0,False,1.4054054054054055,1.0,0.918918918918919,1.4615384615384615
Netherlands,Japan,2010-06-19,1,0,1,False,1.7454545454545454,1.0,0.9454545454545454,1.32
Ghana,Australia,2010-06-19,1,1,2,False,1.2,0.85,1.5333333333333334,1.85
Cameroon,Denmark,2010-06-19,1,2,3,False,0.8461538461538461,1.3478260869565217,1.8076923076923077,1.2608695652173914
Slovakia,Paraguay,2010-06-20,0,2,2,False,1.25,1.1111111111111112,1.75,1.4074074074074074
Italy,New Zealand,2010-06-20,1,1,2,False,1.5421686746987953,0.6666666666666666,0.927710843373494,2.3333333333333335
Brazil,Ivory Coast,2010-06-20,3,1,4,False,2.0789473684210527,1.4444444444444444,0.9473684210526315,1.5555555555555556
Portugal,North Korea,2010-06-21,7,0,7,False,1.7428571428571429,0.8571428571428571,1.1714285714285715,3.0
Chile,Switzerland,2010-06-21,1,0,1,False,1.2121212121212122,1.3414634146341464,1.4848484848484849,1.7804878048780488
Spain,Honduras,2010-06-21,2,0,2,False,1.6119402985074627,0.3333333333333333,1.1194029850746268,1.5555555555555556
France,South Africa,2010-06-22,1,2,3,False,1.8630136986301369,1.2222222222222223,1.1643835616438356,1.7777777777777777
Mexico,Uruguay,2010-06-22,0,1,1,False,1.0333333333333334,1.5084745762711864,1.6833333333333333,1.2881355932203389
Greece,Argentina,2010-06-22,0,2,2,False,0.5,1.7272727272727273,2.0,1.1477272727272727
Nigeria,South Korea,2010-06-22,2,2,4,False,1.0952380952380953,1.0263157894736843,1.4285714285714286,2.0526315789473686
Slovenia,England,2010-06-23,0,1,1,False,0.8333333333333334,1.4054054054054055,1.6666666666666667,0.918918918918919
USA,Algeria,2010-06-23,1,0,1,False,1.0810810810810811,1.0,1.7837837837837838,1.4615384615384615
Australia,Serbia,2010-06-23,2,1,3,False,0.85,1.0,1.85,1.6666666666666667
Ghana,Germany,2010-06-23,0,1,1,False,1.2,2.02,1.5333333333333334,1.06
Paraguay,New Zealand,2010-06-24,0,0,0,False,1.1111111111111112,0.6666666666666666,1.4074074074074074,2.3333333333333335
Slovakia,Italy,2010-06-24,3,2,5,False,1.25,1.5421686746987953,1.75,0.927710843373494
Cameroon,Netherlands,2010-06-24,1,2,3,False,0.8461538461538461,1.7454545454545454,1.8076923076923077,0.9454545454545454
Denmark,Japan,2010-06-24,1,3,4,False,1.3478260869565217,1.0,1.2608695652173914,1.32
North Korea,Ivory Coast,2010-06-25,0,3,3,False,0.8571428571428571,1.4444444444444444,3.0,1.5555555555555556
Portugal,Brazil,2010-06-25,0,0,0,False,1.7428571428571429,2.0789473684210527,1.1714285714285715,0.9473684210526315
Chile,Spain,2010-06-25,1,2,3,False,1.2121212121212122,1.6119402985074627,1.4848484848484849,1.1194029850746268
Switzerland,Honduras,2010-06-25,0,0,0,False,1.3414634146341464,0.3333333333333333,1.7804878048780488,1.5555555555555556
Uruguay,South Korea,2010-06-26,2,1,3,True,1.5084745762711864,1.0263157894736843,1.2881355932203389,2.0526315789473686
USA,Ghana,2010-06-26,1,2,3,True,1.0810810810810811,1.2,1.7837837837837838,1.5333333333333334
Germany,England,2010-06-27,4,1,5,True,2.02,1.4054054054054055,1.06,0.918918918918919
Argentina,Mexico,2010-06-27,3,1,4,True,1.7272727272727273,1.0333333333333334,1.1477272727272727,1.6833333333333333
Netherlands,Slovakia,2010-06-28,2,1,3,True,1.7454545454545454,1.25,0.9454545454545454,1.75
Brazil,Chile,2010-06-28,3,0,3,True,2.0789473684210527,1.2121212121212122,0.9473684210526315,1.4848484848484849
Paraguay,Japan,2010-06-29,0,0,0,True,1.1111111111111112,1.0,1.4074074074074074,1.32
Spain,Portugal,2010-06-29,1,0,1,True,1.6119402985074627,1.7428571428571429,1.1194029850746268,1.1714285714285715
Netherlands,Brazil,2010-07-02,2,1,3,True,1.7454545454545454,2.0789473684210527,0.9454545454545454,0.9473684210526315
Uruguay,Ghana,2010-07-02,1,1,2,True,1.5084745762711864,1.2,1.2881355932203389,1.5333333333333334
Argentina,Germany,2010-07-03,0,4,4,True,1.7272727272727273,2.02,1.1477272727272727,1.06
Paraguay,Spain,2010-07-03,0,1,1,True,1.1111111111111112,1.6119402985074627,1.4074074074074074,1.1194029850746268
Uruguay,Netherlands,2010-07-06,2,3,5,True,1.5084745762711864,1.7454545454545454,1.2881355932203389,0.9454545454545454
Germany,Spain,2010-07-07,0,1,1,True,2.02,1.6119402985074627,1.06,1.1194029850746268
Uruguay,Germany,2010-07-10,2,3,5,True,1.5084745762711864,2.02,1.2881355932203389,1.06
Netherlands,Spain,2010-07-11,0,1,1,True,1.7454545454545454,1.6119402985074627,0.9454545454545454,1.1194029850746268
Brazil,Croatia,2014-06-12,3,1,4,False,2.0789473684210527,1.4333333333333333,0.9473684210526315,1.1
Mexico,Cameroon,2014-06-13,1,0,1,False,1.0333333333333334,0.8461538461538461,1.6833333333333333,1.8076923076923077
Spain,Netherlands,2014-06-13,1,5,6,False,1.6119402985074627,1.7454545454545454,1.1194029850746268,0.9454545454545454
Chile,Australia,2014-06-13,3,1,4,False,1.2121212121212122,0.85,1.4848484848484849,1.85
Colombia,Greece,2014-06-14,3,0,3,False,1.4545454545454546,0.5,1.3636363636363635,2.0
Uruguay,Costa Rica,2014-06-14,1,3,4,False,1.5084745762711864,1.0476190476190477,1.2881355932203389,1.8571428571428572
England,Italy,2014-06-14,1,2,3,False,1.4054054054054055,1.5421686746987953,0.918918918918919,0.927710843373494
Ivory Coast,Japan,2014-06-14,2,1,3,False,1.4444444444444444,1.0,1.5555555555555556,1.32
Switzerland,Ecuador,2014-06-15,2,1,3,False,1.3414634146341464,1.0769230769230769,1.7804878048780488,1.0769230769230769
France,Honduras,2014-06-15,3,0,3,False,1.8630136986301369,0.3333333333333333,1.1643835616438356,1.5555555555555556
Argentina,Bosnia and Herzegovina,2014-06-15,2,1,3,False,1.7272727272727273,1.3333333333333333,1.1477272727272727,1.3333333333333333
Germany,Portugal,2014-06-16,4,0,4,False,2.02,1.7428571428571429,1.06,1.1714285714285715
Iran,Nigeria,2014-06-16,0,0,0,False,0.7222222222222222,1.0952380952380953,1.7222222222222223,1.4285714285714286
Ghana,USA,2014-06-16,1,2,3,False,1.2,1.0810810810810811,1.5333333333333334,1.7837837837837838
Belgium,Algeria,2014-06-17,2,1,3,False,1.3529411764705883,1.0,1.4509803921568627,1.4615384615384615
Brazil,Mexico,2014-06-17,0,0,0,False,2.0789473684210527,1.0333333333333334,0.9473684210526315,1.6833333333333333
Russia,South Korea,2014-06-17,1,1,2,False,1.7142857142857142,1.0263157894736843,1.4285714285714286,2.0526315789473686
Australia,Netherlands,2014-06-18,2,3,5,False,0.85,1.7454545454545454,1.85,0.9454545454545454
Spain,Chile,2014-06-18,0,2,2,False,1.6119402985074627,1.2121212121212122,1.1194029850746268,1.4848484848484849
Cameroon,Croatia,2014-06-18,0,4,4,False,0.8461538461538461,1.4333333333333333,1.8076923076923077,1.1
Colombia,Ivory Coast,2014-06-19,2,1,3,False,1.4545454545454546,1.4444444444444444,1.3636363636363635,1.5555555555555556
Uruguay,England,2014-06-19,2,1,3,False,1.5084745762711864,1.4054054054054055,1.2881355932203389,0.918918918918919
Japan,Greece,2014-06-19,0,0,0,False,1.0,0.5,1.32,2.0
Italy,Costa Rica,2014-06-20,0,1,1,False,1.5421686746987953,1.0476190476190477,0.927710843373494,1.8571428571428572
Switzerland,France,2014-06-20,2,5,7,False,1.3414634146341464,1.8630136986301369,1.7804878048780488,1.1643835616438356
Honduras,Ecuador,2014-06-20,1,2,3,False,0.3333333333333333,1.0769230769230769,1.5555555555555556,1.0769230769230769
Argentina,Iran,2014-06-21,1,0,1,False,1.7272727272727273,0.7222222222222222,1.1477272727272727,1.7222222222222223
Germany,Ghana,2014-06-21,2,2,4,False,2.02,1.2,1.06,1.5333333333333334
Nigeria,Bosnia and Herzegovina,2014-06-21,1,0,1,False,1.0952380952380953,1.3333333333333333,1.4285714285714286,1.3333333333333333
Belgium,Russia,2014-06-22,1,0,1,False,1.3529411764705883,1.7142857142857142,1.4509803921568627,1.4285714285714286
South Korea,Algeria,2014-06-22,2,4,6,False,1.0263157894736843,1.0,2.0526315789473686,1.4615384615384615
USA,Portugal,2014-06-22,2,2,4,False,1.0810810810810811,1.7428571428571429,1.7837837837837838,1.1714285714285715
Australia,Spain,2014-06-23,0,3,3,False,0.85,1.6119402985074627,1.85,1.1194029850746268
Netherlands,Chile,2014-06-23,2,0,2,False,1.7454545454545454,1.2121212121212122,0.9454545454545454,1.4848484848484849
Cameroon,Brazil,2014-06-23,1,4,5,False,0.8461538461538461,2.0789473684210527,1.8076923076923077,0.9473684210526315
Croatia,Mexico,2014-06-23,1,3,4,False,1.4333333333333333,1.0333333333333334,1.1,1.6833333333333333
Costa Rica,England,2014-06-24,0,0,0,False,1.0476190476190477,1.4054054054054055,1.8571428571428572,0.918918918918919
Italy,Uruguay,2014-06-24,0,1,1,False,1.5421686746987953,1.5084745762711864,0.927710843373494,1.2881355932203389
Japan,Colombia,2014-06-24,1,4,5,False,1.0,1.4545454545454546,1.32,1.3636363636363635
Greece,Ivory Coast,2014-06-24,2,1,3,False,0.5,1.4444444444444444,2.0,1.5555555555555556
Bosnia and Herzegovina,Iran,2014-06-25,3,1,4,False,1.3333333333333333,0.7222222222222222,1.3333333333333333,1.7222222222222223
Nigeria,Argentina,2014-06-25,2,3,5,False,1.0952380952380953,1.7272727272727273,1.4285714285714286,1.1477272727272727
Honduras,Switzerland,2014-06-25,0,3,3,False,0.3333333333333333,1.3414634146341464,1.5555555555555556,1.7804878048780488
Ecuador,France,2014-06-25,0,0,0,False,1.0769230769230769,1.8630136986301369,1.0769230769230769,1.1643835616438356
Portugal,Ghana,2014-06-26,2,1,3,False,1.7428571428571429,1.2,1.1714285714285715,1.5333333333333334
USA,Germany,2014-06-26,0,1,1,False,1.0810810810810811,2.02,1.7837837837837838,1.06
Algeria,Russia,2014-06-26,1,1,2,False,1.0,1.7142857142857142,1.4615384615384615,1.4285714285714286
South Korea,Belgium,2014-06-26,0,1,1,False,1.0263157894736843,1.3529411764705883,2.0526315789473686,1.4509803921568627
Brazil,Chile,2014-06-28,1,1,2,True,2.0789473684210527,1.2121212121212122,0.9473684210526315,1.4848484848484849
Colombia,Uruguay,2014-06-28,2,0,2,True,1.4545454545454546,1.5084745762711864,1.3636363636363635,1.2881355932203389
Netherlands,Mexico,2014-06-29,2,1,3,True,1.7454545454545454,1.0333333333333334,0.9454545454545454,1.6833333333333333
Costa Rica,Greece,2014-06-29,1,1,2,True,1.0476190476190477,0.5,1.8571428571428572,2.0
France,Nigeria,2014-06-30,2,0,2,True,1.8630136986301369,1.0952380952380953,1.1643835616438356,1.4285714285714286
Germany,Algeria,2014-06-30,2,1,3,True,2.02,1.0,1.06,1.4615384615384615
Argentina,Switzerland,2014-07-01,1,0,1,True,1.7272727272727273,1.3414634146341464,1.1477272727272727,1.7804878048780488
Belgium,USA,2014-07-01,2,1,3,True,1.3529411764705883,1.0810810810810811,1.4509803921568627,1.7837837837837838
France,Germany,2014-07-04,0,1,1,True,1.8630136986301369,2.02,1.1643835616438356,1.06
Brazil,Colombia,2014-07-04,2,1,3,True,2.0789473684210527,1.4545454545454546,0.9473684210526315,1.3636363636363635
Argentina,Belgium,2014-07-05,1,0,1,True,1.7272727272727273,1.3529411764705883,1.1477272727272727,1.4509803921568627
Netherlands,Costa Rica,2014-07-05,0,0,0,True,1.7454545454545454,1.0476190476190477,0.9454545454545454,1.8571428571428572
Brazil,Germany,2014-07-08,1,7,8,True,2.0789473684210527,2.02,0.9473684210526315,1.06
Netherlands,Argentina,2014-07-09,0,0,0,True,1.7454545454545454,1.7272727272727273,0.9454545454545454,1.1477272727272727
Brazil,Netherlands,2014-07-12,0,3,3,True,2.0789473684210527,1.7454545454545454,0.9473684210526315,0.9454545454545454
Germany,Argentina,2014-07-13,1,0,1,True,2.02,1.7272727272727273,1.06,1.1477272727272727
Russia,Saudi Arabia,2018-06-14,5,0,5,False,1.7142857142857142,0.7368421052631579,1.4285714285714286,2.3157894736842106
Egypt,Uruguay,2018-06-15,0,1,1,False,0.7142857142857143,1.5084745762711864,1.7142857142857142,1.2881355932203389
Morocco,Iran,2018-06-15,0,1,1,False,0.8695652173913043,0.7222222222222222,1.173913043478261,1.7222222222222223
Portugal,Spain,2018-06-15,3,3,6,False,1.7428571428571429,1.6119402985074627,1.1714285714285715,1.1194029850746268
France,Australia,2018-06-16,2,1,3,False,1.8630136986301369,0.85,1.1643835616438356,1.85
Argentina,Iceland,2018-06-16,1,1,2,False,1.7272727272727273,0.6666666666666666,1.1477272727272727,1.6666666666666667
Peru,Denmark,2018-06-16,0,1,1,False,1.1666666666666667,1.3478260869565217,1.8333333333333333,1.2608695652173914
Croatia,Nigeria,2018-06-16,2,0,2,False,1.4333333333333333,1.0952380952380953,1.1,1.4285714285714286
Costa Rica,Serbia,2018-06-17,0,1,1,False,1.0476190476190477,1.0,1.8571428571428572,1.6666666666666667
Germany,Mexico,2018-06-17,0,1,1,False,2.02,1.0333333333333334,1.06,1.6833333333333333
Brazil,Switzerland,2018-06-17,1,1,2,False,2.0789473684210527,1.3414634146341464,0.9473684210526315,1.7804878048780488
Sweden,South Korea,2018-06-18,1,0,1,False,1.5686274509803921,1.0263157894736843,1.4313725490196079,2.0526315789473686
Belgium,Panama,2018-06-18,3,0,3,False,1.3529411764705883,0.6666666666666666,1.4509803921568627,3.6666666666666665
Tunisia,England,2018-06-18,1,2,3,False,0.7777777777777778,1.4054054054054055,1.4444444444444444,0.918918918918919
Colombia,Japan,2018-06-19,1,2,3,False,1.4545454545454546,1.0,1.3636363636363635,1.32
Poland,Senegal,2018-06-19,1,2,3,False,1.2894736842105263,1.3333333333333333,1.3157894736842106,1.4166666666666667
Russia,Egypt,2018-06-19,3,1,4,False,1.7142857142857142,0.7142857142857143,1.4285714285714286,1.7142857142857142
Portugal,Morocco,2018-06-20,1,0,1,False,1.7428571428571429,0.8695652173913043,1.1714285714285715,1.173913043478261
Uruguay,Saudi Arabia,2018-06-20,1,0,1,False,1.5084745762711864,0.7368421052631579,1.2881355932203389,2.3157894736842106
Iran,Spain,2018-06-20,0,1,1,False,0.7222222222222222,1.6119402985074627,1.7222222222222223,1.1194029850746268
Denmark,Australia,2018-06-21,1,1,2,False,1.3478260869565217,0.85,1.2608695652173914,1.85
France,Peru,2018-06-21,1,0,1,False,1.8630136986301369,1.1666666666666667,1.1643835616438356,1.8333333333333333
Argentina,Croatia,2018-06-21,0,3,3,False,1.7272727272727273,1.4333333333333333,1.1477272727272727,1.1
Brazil,Costa Rica,2018-06-22,2,0,2,False,2.0789473684210527,1.0476190476190477,0.9473684210526315,1.8571428571428572
Nigeria,Iceland,2018-06-22,2,0,2,False,1.0952380952380953,0.6666666666666666,1.4285714285714286,1.6666666666666667
Serbia,Switzerland,2018-06-22,1,2,3,False,1.0,1.3414634146341464,1.6666666666666667,1.7804878048780488
Belgium,Tunisia,2018-06-23,5,2,7,False,1.3529411764705883,0.7777777777777778,1.4509803921568627,1.4444444444444444
South Korea,Mexico,2018-06-23,1,2,3,False,1.0263157894736843,1.0333333333333334,2.0526315789473686,1.6833333333333333
Germany,Sweden,2018-06-23,2,1,3,False,2.02,1.5686274509803921,1.06,1.4313725490196079
England,Panama,2018-06-24,6,1,7,False,1.4054054054054055,0.6666666666666666,0.918918918918919,3.6666666666666665
Japan,Senegal,2018-06-24,2,2,4,False,1.0,1.3333333333333333,1.32,1.4166666666666667
Poland,Colombia,2018-06-24,0,3,3,False,1.2894736842105263,1.4545454545454546,1.3157894736842106,1.3636363636363635
Saudi Arabia,Egypt,2018-06-25,2,1,3,False,0.7368421052631579,0.7142857142857143,2.3157894736842106,1.7142857142857142
Uruguay,Russia,2018-06-25,3,0,3,False,1.5084745762711864,1.7142857142857142,1.2881355932203389,1.4285714285714286
Spain,Morocco,2018-06-25,2,2,4,False,1.6119402985074627,0.8695652173913043,1.1194029850746268,1.173913043478261
Iran,Portugal,2018-06-25,1,1,2,False,0.7222222222222222,1.7428571428571429,1.7222222222222223,1.1714285714285715
Australia,Peru,2018-06-26,0,2,2,False,0.85,1.1666666666666667,1.85,1.8333333333333333
Denmark,France,2018-06-26,0,0,0,False,1.3478260869565217,1.8630136986301369,1.2608695652173914,1.1643835616438356
Iceland,Croatia,2018-06-26,1,2,3,False,0.6666666666666666,1.4333333333333333,1.6666666666666667,1.1
Nigeria,Argentina,2018-06-26,1,2,3,False,1.0952380952380953,1.7272727272727273,1.4285714285714286,1.1477272727272727
South Korea,Germany,2018-06-27,2,0,2,False,1.0263157894736843,2.02,2.0526315789473686,1.06
Mexico,Sweden,2018-06-27,0,3,3,False,1.0333333333333334,1.5686274509803921,1.6833333333333333,1.4313725490196079
Serbia,Brazil,2018-06-27,0,2,2,False,1.0,2.0789473684210527,1.6666666666666667,0.9473684210526315
Switzerland,Costa Rica,2018-06-27,2,2,4,False,1.3414634146341464,1.0476190476190477,1.7804878048780488,1.8571428571428572
Japan,Poland,2018-06-28,0,1,1,False,1.0,1.2894736842105263,1.32,1.3157894736842106
Senegal,Colombia,2018-06-28,0,1,1,False,1.3333333333333333,1.4545454545454546,1.4166666666666667,1.3636363636363635
England,Belgium,2018-06-28,0,1,1,False,1.4054054054054055,1.3529411764705883,0.918918918918919,1.4509803921568627
Panama,Tunisia,2018-06-28,1,2,3,False,0.6666666666666666,0.7777777777777778,3.6666666666666665,1.4444444444444444
France,Argentina,2018-06-30,4,3,7,True,1.8630136986301369,1.7272727272727273,1.1643835616438356,1.1477272727272727
Uruguay,Portugal,2018-06-30,2,1,3,True,1.5084745762711864,1.7428571428571429,1.2881355932203389,1.1714285714285715
Spain,Russia,2018-07-01,1,1,2,True,1.6119402985074627,1.7142857142857142,1.1194029850746268,1.4285714285714286
Croatia,Denmark,2018-07-01,1,1,2,True,1.4333333333333333,1.3478260869565217,1.1,1.2608695652173914
Brazil,Mexico,2018-07-02,2,0,2,True,2.0789473684210527,1.0333333333333334,0.9473684210526315,1.6833333333333333
Belgium,Japan,2018-07-02,3,2,5,True,1.3529411764705883,1.0,1.4509803921568627,1.32
Sweden,Switzerland,2018-07-03,1,0,1,True,1.5686274509803921,1.3414634146341464,1.4313725490196079,1.7804878048780488
Colombia,England,2018-07-03,1,1,2,True,1.4545454545454546,1.4054054054054055,1.3636363636363635,0.918918918918919
Uruguay,France,2018-07-06,0,2,2,True,1.5084745762711864,1.8630136986301369,1.2881355932203389,1.1643835616438356
Brazil,Belgium,2018-07-06,1,2,3,True,2.0789473684210527,1.3529411764705883,0.9473684210526315,1.4509803921568627
Sweden,England,2018-07-07,0,2,2,True,1.5686274509803921,1.4054054054054055,1.4313725490196079,0.918918918918919
Russia,Croatia,2018-07-07,2,2,4,True,1.7142857142857142,1.4333333333333333,1.4285714285714286,1.1
France,Belgium,2018-07-10,1,0,1,True,1.8630136986301369,1.3529411764705883,1.1643835616438356,1.4509803921568627
Croatia,England,2018-07-11,2,1,3,True,1.4333333333333333,1.4054054054054055,1.1,0.918918918918919
Belgium,England,2018-07-14,2,0,2,True,1.3529411764705883,1.4054054054054055,1.4509803921568627,0.918918918918919
France,Croatia,2018-07-15,4,2,6,True,1.8630136986301369,1.4333333333333333,1.1643835616438356,1.1
Qatar,Ecuador,2022-11-20,0,2,2,False,0.3333333333333333,1.0769230769230769,2.3333333333333335,1.0769230769230769
England,Iran,2022-11-21,6,2,8,False,1.4054054054054055,0.7222222222222222,0.918918918918919,1.7222222222222223
Senegal,Netherlands,2022-11-21,0,2,2,False,1.3333333333333333,1.7454545454545454,1.4166666666666667,0.9454545454545454
USA,Wales,2022-11-21,1,1,2,False,1.0810810810810811,0.625,1.7837837837837838,1.25
Argentina,Saudi Arabia,2022-11-22,1,2,3,False,1.7272727272727273,0.7368421052631579,1.1477272727272727,2.3157894736842106
Denmark,Tunisia,2022-11-22,0,0,0,False,1.3478260869565217,0.7777777777777778,1.2608695652173914,1.4444444444444444
Mexico,Poland,2022-11-22,0,0,0,False,1.0333333333333334,1.2894736842105263,1.6833333333333333,1.3157894736842106
France,Australia,2022-11-22,4,1,5,False,1.8630136986301369,0.85,1.1643835616438356,1.85
Morocco,Croatia,2022-11-23,0,0,0,False,0.8695652173913043,1.4333333333333333,1.173913043478261,1.1
Germany,Japan,2022-11-23,1,2,3,False,2.02,1.0,1.06,1.32
Spain,Costa Rica,2022-11-23,7,0,7,False,1.6119402985074627,1.0476190476190477,1.1194029850746268,1.8571428571428572
Belgium,Canada,2022-11-23,1,0,1,False,1.3529411764705883,0.3333333333333333,1.4509803921568627,2.0
Switzerland,Cameroon,2022-11-24,1,0,1,False,1.3414634146341464,0.8461538461538461,1.7804878048780488,1.8076923076923077
Uruguay,South Korea,2022-11-24,0,0,0,False,1.5084745762711864,1.0263157894736843,1.2881355932203389,2.0526315789473686
Portugal,Ghana,2022-11-24,3,2,5,False,1.7428571428571429,1.2,1.1714285714285715,1.5333333333333334
Brazil,Serbia,2022-11-24,2,0,2,False,2.0789473684210527,1.0,0.9473684210526315,1.6666666666666667
Wales,Iran,2022-11-25,0,2,2,False,0.625,0.7222222222222222,1.25,1.7222222222222223
Qatar,Senegal,2022-11-25,1,3,4,False,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.4166666666666667
Netherlands,Ecuador,2022-11-25,1,1,2,False,1.7454545454545454,1.0769230769230769,0.9454545454545454,1.0769230769230769
England,USA,2022-11-25,0,0,0,False,1.4054054054054055,1.0810810810810811,0.918918918918919,1.7837837837837838
Tunisia,Australia,2022-11-26,0,1,1,False,0.7777777777777778,0.85,1.4444444444444444,1.85
Poland,Saudi Arabia,2022-11-26,2,0,2,False,1.2894736842105263,0.7368421052631579,1.3157894736842106,2.3157894736842106
France,Denmark,2022-11-26,2,1,3,False,1.8630136986301369,1.3478260869565217,1.1643835616438356,1.2608695652173914
Argentina,Mexico,2022-11-26,2,0,2,False,1.7272727272727273,1.0333333333333334,1.1477272727272727,1.6833333333333333
Japan,Costa Rica,2022-11-27,0,1,1,False,1.0,1.0476190476190477,1.32,1.8571428571428572
Belgium,Morocco,2022-11-27,0,2,2,False,1.3529411764705883,0.8695652173913043,1.4509803921568627,1.173913043478261
Croatia,Canada,2022-11-27,4,1,5,False,1.4333333333333333,0.3333333333333333,1.1,2.0
Spain,Germany,2022-11-27,1,1,2,False,1.6119402985074627,2.02,1.1194029850746268,1.06
Cameroon,Serbia,2022-11-28,3,3,6,False,0.8461538461538461,1.0,1.8076923076923077,1.6666666666666667
South Korea,Ghana,2022-11-28,2,3,5,False,1.0263157894736843,1.2,2.0526315789473686,1.5333333333333334
Brazil,Switzerland,2022-11-28,1,0,1,False,2.0789473684210527,1.3414634146341464,0.9473684210526315,1.7804878048780488
Portugal,Uruguay,2022-11-28,2,0,2,False,1.7428571428571429,1.5084745762711864,1.1714285714285715,1.2881355932203389
Ecuador,Senegal,2022-11-29,1,2,3,False,1.0769230769230769,1.3333333333333333,1.0769230769230769,1.4166666666666667
Netherlands,Qatar,2022-11-29,2,0,2,False,1.7454545454545454,0.3333333333333333,0.9454545454545454,2.3333333333333335
Iran,USA,2022-11-29,0,1,1,False,0.7222222222222222,1.0810810810810811,1.7222222222222223,1.7837837837837838
Wales,England,2022-11-29,0,3,3,False,0.625,1.4054054054054055,1.25,0.918918918918919
Australia,Denmark,2022-11-30,1,0,1,False,0.85,1.3478260869565217,1.85,1.2608695652173914
Tunisia,France,2022-11-30,1,0,1,False,0.7777777777777778,1.8630136986301369,1.4444444444444444,1.1643835616438356
Poland,Argentina,2022-11-30,0,2,2,False,1.2894736842105263,1.7272727272727273,1.3157894736842106,1.1477272727272727
Saudi Arabia,Mexico,2022-11-30,1,2,3,False,0.7368421052631579,1.0333333333333334,2.3157894736842106,1.6833333333333333
Canada,Morocco,2022-12-01,1,2,3,False,0.3333333333333333,0.8695652173913043,2.0,1.173913043478261
Croatia,Belgium,2022-12-01,0,0,0,False,1.4333333333333333,1.3529411764705883,1.1,1.4509803921568627
Costa Rica,Germany,2022-12-01,2,4,6,False,1.0476190476190477,2.02,1.8571428571428572,1.06
Japan,Spain,2022-12-01,2,1,3,False,1.0,1.6119402985074627,1.32,1.1194029850746268
Ghana,Uruguay,2022-12-02,0,2,2,False,1.2,1.5084745762711864,1.5333333333333334,1.2881355932203389
South Korea,Portugal,2022-12-02,2,1,3,False,1.0263157894736843,1.7428571428571429,2.0526315789473686,1.1714285714285715
Cameroon,Brazil,2022-12-02,1,0,1,False,0.8461538461538461,2.0789473684210527,1.8076923076923077,0.9473684210526315
Serbia,Switzerland,2022-12-02,2,3,5,False,1.0,1.3414634146341464,1.6666666666666667,1.7804878048780488
